
TIME STEP:
125 = 0.2ms

VOLTAGE STEP:
CH1:  32 = 1.5V
CH2:  32 = 1.5V

N	CH1	CH2
1725	166	226
1726	167	226
1727	167	226
1728	167	226
1729	168	226
1730	168	225
1731	169	225
1732	169	225
1733	169	225
1734	169	225
1735	170	224
1736	170	224
1737	170	224
1738	171	223
1739	171	223
1740	171	223
1741	172	223
1742	172	222
1743	172	222
1744	173	222
1745	173	221
1746	173	221
1747	173	220
1748	174	220
1749	174	220
1750	174	219
1751	175	219
1752	175	218
1753	175	218
1754	175	218
1755	176	217
1756	176	217
1757	176	216
1758	176	216
1759	177	215
1760	177	215
1761	177	214
1762	177	214
1763	178	213
1764	178	213
1765	178	213
1766	178	212
1767	178	211
1768	178	211
1769	179	210
1770	179	210
1771	179	209
1772	179	208
1773	179	208
1774	180	207
1775	180	207
1776	180	206
1777	180	206
1778	180	205
1779	180	204
1780	181	203
1781	181	203
1782	181	202
1783	181	202
1784	181	201
1785	181	200
1786	181	200
1787	181	199
1788	181	198
1789	182	198
1790	182	197
1791	182	196
1792	182	196
1793	182	195
1794	182	194
1795	182	193
1796	182	193
1797	182	192
1798	182	191
1799	182	191
1800	182	190
1801	182	189
1802	182	188
1803	182	187
1804	182	186
1805	182	186
1806	182	185
1807	182	184
1808	182	183
1809	182	183
1810	182	182
1811	182	181
1812	182	180
1813	182	179
1814	182	178
1815	182	178
1816	182	176
1817	182	175
1818	182	175
1819	182	174
1820	181	173
1821	181	172
1822	181	171
1823	181	170
1824	181	169
1825	181	168
1826	181	167
1827	181	167
1828	181	166
1829	181	164
1830	180	164
1831	180	163
1832	180	162
1833	180	161
1834	180	160
1835	180	159
1836	180	158
1837	179	157
1838	179	156
1839	179	155
1840	179	154
1841	178	153
1842	178	152
1843	178	151
1844	178	151
1845	178	150
1846	178	149
1847	177	148
1848	177	147
1849	177	146
1850	177	145
1851	177	144
1852	176	143
1853	176	142
1854	176	141
1855	176	140
1856	175	139
1857	175	137
1858	175	137
1859	175	136
1860	174	135
1861	174	134
1862	173	133
1863	173	132
1864	173	131
1865	173	130
1866	172	129
1867	172	128
1868	172	127
1869	171	126
1870	171	125
1871	171	124
1872	171	123
1873	170	122
1874	170	121
1875	169	120
1876	169	119
1877	169	118
1878	169	117
1879	168	116
1880	168	115
1881	167	114
1882	167	113
1883	167	112
1884	166	111
1885	166	110
1886	166	109
1887	165	108
1888	165	107
1889	164	106
1890	164	105
1891	163	104
1892	163	103
1893	162	102
1894	162	101
1895	162	100
1896	161	99
1897	161	98
1898	160	97
1899	160	96
1900	159	95
1901	159	94
1902	159	93
1903	158	92
1904	158	91
1905	158	90
1906	157	89
1907	156	89
1908	156	88
1909	156	87
1910	155	87
1911	155	86
1912	154	85
1913	154	84
1914	153	83
1915	153	82
1916	152	81
1917	152	80
1918	151	79
1919	151	79
1920	150	78
1921	150	77
1922	149	76
1923	149	75
1924	148	74
1925	148	73
1926	147	72
1927	147	72
1928	146	71
1929	146	70
1930	145	69
1931	145	69
1932	144	68
1933	144	67
1934	143	66
1935	143	65
1936	142	65
1937	142	64
1938	141	63
1939	141	62
1940	140	61
1941	140	61
1942	139	60
1943	139	59
1944	138	58
1945	137	58
1946	137	57
1947	137	57
1948	136	56
1949	136	55
1950	135	55
1951	134	54
1952	134	53
1953	134	53
1954	133	52
1955	132	51
1956	132	51
1957	131	50
1958	131	50
1959	130	49
1960	130	48
1961	129	48
1962	129	47
1963	128	47
1964	127	46
1965	127	45
1966	126	45
1967	126	44
1968	126	44
1969	125	43
1970	124	43
1971	124	42
1972	123	42
1973	123	41
1974	122	41
1975	122	40
1976	121	40
1977	120	39
1978	120	39
1979	119	38
1980	119	38
1981	118	37
1982	117	37
1983	117	37
1984	117	37
1985	116	36
1986	116	36
1987	115	36
1988	115	35
1989	114	35
1990	114	35
1991	113	34
1992	112	34
1993	112	34
1994	112	33
1995	111	33
1996	110	33
1997	110	33
1998	110	32
1999	109	32
2000	109	32
2001	108	32
2002	107	31
2003	107	31
2004	107	31
2005	106	31
2006	106	31
2007	105	31
2008	105	31
2009	104	30
2010	103	30
2011	103	30
2012	103	30
2013	102	30
