
TIME STEP:
125 = 1ms

VOLTAGE STEP:
CH1:  32 = 0.15V
CH2:  32 = 0.15V

N	CH1	CH2
1944	128	230
1945	129	231
1946	129	231
1947	129	230
1948	128	230
1949	128	230
1950	129	230
1951	129	230
1952	128	230
1953	129	230
1954	129	230
1955	129	230
1956	129	230
1957	128	231
1958	129	231
1959	129	231
1960	129	230
1961	129	230
1962	129	230
1963	129	230
1964	129	230
1965	129	230
1966	128	230
1967	128	230
1968	128	230
1969	129	230
1970	129	230
1971	128	230
1972	129	230
1973	129	230
1974	128	230
1975	128	230
1976	128	230
1977	128	230
1978	128	230
1979	129	231
1980	129	231
1981	129	230
1982	128	230
1983	128	229
1984	128	230
1985	128	230
1986	129	230
1987	129	230
1988	128	229
1989	129	230
1990	129	230
1991	129	230
1992	128	230
1993	129	230
1994	129	230
1995	129	230
1996	129	230
1997	129	230
1998	129	230
1999	129	230
2000	129	230
2001	129	230
2002	129	230
2003	129	230
2004	129	230
2005	129	230
2006	129	230
2007	128	230
2008	129	230
2009	129	230
2010	129	230
2011	129	230
2012	129	230
2013	129	230
2014	129	230
2015	129	230
2016	128	230
2017	128	230
2018	128	229
2019	128	230
2020	128	230
2021	128	230
2022	129	230
2023	129	230
2024	128	230
2025	128	230
2026	129	230
2027	129	230
2028	128	229
2029	128	230
2030	128	230
2031	129	230
2032	129	230
2033	129	230
2034	129	230
2035	129	230
2036	128	230
2037	128	230
2038	128	230
2039	129	230
2040	129	230
2041	129	230
2042	129	230
2043	129	230
2044	129	230
2045	129	230
2046	128	230
2047	128	230
2048	129	230
2049	129	230
2050	129	230
2051	128	230
2052	129	230
2053	129	230
2054	129	230
2055	128	230
2056	128	230
2057	128	230
2058	128	229
2059	129	230
2060	129	230
2061	129	230
2062	129	230
2063	129	230
2064	128	230
2065	128	230
2066	129	230
2067	129	230
2068	128	230
2069	128	230
2070	128	230
2071	129	230
2072	129	230
2073	128	230
2074	128	230
2075	129	230
2076	129	230
2077	128	230
2078	128	230
2079	128	230
2080	128	230
2081	129	230
2082	129	230
2083	129	230
2084	129	230
2085	129	230
2086	128	230
2087	129	230
2088	129	229
2089	129	230
2090	128	230
2091	128	230
2092	128	229
2093	128	230
2094	128	230
2095	128	230
2096	129	230
2097	129	230
2098	128	230
2099	128	230
2100	128	230
2101	129	230
2102	128	230
2103	128	230
